transaction_id,customer_id,transaction_date,category,channel,amount_sgd
TXN520650,CUST100823,2026-07-11,Groceries,Online,41.79
TXN520651,CUST105627,2025-11-23,Electronics,In-Store,533.56
TXN520652,CUST104229,2025-10-25,Toys & Baby,Online,58.56
TXN520653,CUST103367,2026-02-24,Electronics,In-Store,781.15
TXN520654,CUST100996,2026-04-03,Sports & Outdoors,Online,238.96
TXN520655,CUST103366,2026-06-14,Beauty,Online,81.34
TXN520656,CUST100380,2025-10-20,Groceries,Online,6.99
TXN520657,CUST102366,2026-06-19,Toys & Baby,Online,72.28
TXN520658,CUST104248,2026-01-04,Home & Living,In-Store,110.39
TXN520659,CUST103422,2026-07-27,Sports & Outdoors,In-Store,94.34
TXN520660,CUST104071,2025-12-31,Groceries,Online,54.52
TXN520661,CUST100707,2026-06-30,Home & Living,In-Store,115.09
TXN520662,CUST104566,2026-06-16,Toys & Baby,In-Store,58.22
TXN520663,CUST105743,2025-11-26,Toys & Baby,Online,31.33
TXN520664,CUST105460,2026-04-04,Home & Living,Online,277.69
TXN520665,CUST100537,2025-08-21,Home & Living,Online,197.02
TXN520666,CUST100602,2025-12-14,Electronics,In-Store,808.07
TXN520667,CUST103073,2025-10-12,Home & Living,Online,95.59
TXN520668,CUST103141,2026-06-06,Toys & Baby,Online,70.56
TXN520669,CUST105164,2026-02-04,Groceries,Online,39.84
TXN520670,CUST102211,2026-02-17,Groceries,Online,43.45
TXN520671,CUST103080,2025-11-18,Beauty,Online,61.68
TXN520672,CUST101229,2026-07-22,Home & Living,Online,119.7
TXN520673,CUST105688,2025-12-26,Home & Living,In-Store,246.21
TXN520674,CUST100736,2025-09-21,Groceries,Online,6.17
TXN520675,CUST105439,2026-05-06,Toys & Baby,Online,57.76
TXN520676,CUST105364,2026-04-22,Groceries,Online,25.74
TXN520677,CUST100310,2026-03-06,Groceries,In-Store,25.14
TXN520678,CUST104666,2025-10-25,Toys & Baby,Online,27.64
TXN520679,CUST102028,2026-02-05,Home & Living,Online,162.78
TXN520680,CUST101352,2025-09-30,Sports & Outdoors,In-Store,57.92
TXN520681,CUST102412,2026-04-21,Fashion,Online,62.63
TXN520682,CUST105556,2025-08-18,Fashion,Online,81.86
TXN520683,CUST102391,2025-08-20,Sports & Outdoors,Online,140.35
TXN520684,CUST101461,2026-04-08,Fashion,In-Store,97.17
TXN520685,CUST103143,2026-04-19,Toys & Baby,In-Store,57.1
TXN520686,CUST102459,2025-10-23,Electronics,In-Store,392.99
TXN520687,CUST100113,2025-11-18,Toys & Baby,Online,61.25
TXN520688,CUST101124,2025-11-15,Beauty,Online,35.56
TXN520689,CUST100101,2026-04-01,Home & Living,In-Store,191.79
TXN520690,CUST103129,2025-12-04,Fashion,Online,16.75
TXN520691,CUST103863,2026-02-05,Home & Living,Online,288.99
TXN520692,CUST104334,2025-09-03,Groceries,Online,29.0
TXN520693,CUST101253,2025-11-14,Groceries,In-Store,41.28
TXN520694,CUST104851,2025-12-06,Beauty,Online,105.13
TXN520695,CUST102468,2025-10-25,Toys & Baby,Online,90.71
TXN520696,CUST100300,2026-02-06,Beauty,Online,112.61
TXN520697,CUST105577,2026-05-05,Electronics,Online,863.03
TXN520698,CUST104185,2026-01-10,Toys & Baby,Online,98.53
TXN520699,CUST103386,2026-01-10,Sports & Outdoors,In-Store,130.42
TXN520700,CUST100245,2026-02-19,Sports & Outdoors,In-Store,249.5
TXN520701,CUST100081,2025-12-09,Home & Living,In-Store,135.81
TXN520702,CUST103399,2026-02-08,Electronics,In-Store,259.61
TXN520703,CUST105294,2026-07-17,Beauty,In-Store,92.59
TXN520704,CUST103901,2025-09-09,Beauty,Online,31.66
TXN520705,CUST100032,2025-10-26,Beauty,Online,79.67
TXN520706,CUST103846,2025-08-02,Groceries,Online,32.4
TXN520707,CUST102095,2025-12-13,Home & Living,Online,115.93
TXN520708,CUST100742,2025-09-13,Home & Living,Online,251.39
TXN520709,CUST104888,2025-12-08,Home & Living,In-Store,68.57
TXN520710,CUST103468,2025-08-04,Sports & Outdoors,In-Store,186.59
TXN520711,CUST104368,2026-05-16,Beauty,In-Store,89.6
TXN520712,CUST100998,2026-04-22,Home & Living,Online,28.72
TXN520713,CUST100710,2026-01-31,Toys & Baby,Online,14.92
TXN520714,CUST103080,2026-05-06,Fashion,Online,95.73
TXN520715,CUST103162,2026-01-03,Groceries,In-Store,24.2
TXN520716,CUST103502,2026-03-14,Fashion,Online,62.54
TXN520717,CUST104482,2026-03-25,Home & Living,Online,186.32
TXN520718,CUST104001,2026-03-25,Fashion,In-Store,122.57
TXN520719,CUST104077,2025-11-22,Fashion,Online,63.35
TXN520720,CUST101055,2026-06-07,Beauty,In-Store,18.91
TXN520721,CUST102511,2026-07-15,Beauty,In-Store,81.54
TXN520722,CUST103614,2025-09-06,Home & Living,Online,139.03
TXN520723,CUST103106,2026-01-26,Toys & Baby,Online,76.26
TXN520724,CUST101828,2025-10-07,Home & Living,Online,242.74
TXN520725,CUST105675,2026-07-08,Home & Living,Online,51.74
TXN520726,CUST100851,2026-05-02,Fashion,In-Store,146.39
TXN520727,CUST105847,2026-02-20,Fashion,Online,50.13
TXN520728,CUST104709,2026-01-22,Home & Living,In-Store,39.43
TXN520729,CUST103590,2025-09-07,Home & Living,Online,69.08
TXN520730,CUST100777,2026-06-09,Groceries,Online,38.64
TXN520731,CUST103394,2026-02-15,Home & Living,In-Store,234.93
TXN520732,CUST100537,2026-06-01,Fashion,In-Store,139.19
TXN520733,CUST105603,2025-08-05,Fashion,Online,125.79
TXN520734,CUST101726,2025-11-30,Groceries,Online,49.1
TXN520735,CUST102395,2025-10-27,Home & Living,Online,88.37
TXN520736,CUST103837,2025-12-14,Beauty,Online,37.11
TXN520737,CUST100112,2025-08-18,Beauty,Online,36.65
TXN520738,CUST103252,2025-08-08,Home & Living,In-Store,144.78
TXN520739,CUST104313,2025-09-13,Fashion,In-Store,18.0
TXN520740,CUST101249,2026-05-14,Home & Living,Online,128.52
TXN520741,CUST100930,2025-09-20,Home & Living,In-Store,70.28
TXN520742,CUST102930,2026-04-26,Toys & Baby,In-Store,40.94
TXN520743,CUST103217,2026-03-31,Beauty,Online,67.85
TXN520744,CUST102638,2026-07-24,Home & Living,Online,280.6
TXN520745,CUST101779,2025-10-02,Toys & Baby,In-Store,33.31
TXN520746,CUST102460,2025-09-01,Beauty,Online,68.52
TXN520747,CUST101878,2026-03-29,Electronics,Online,791.79
TXN520748,CUST101501,2025-10-19,Electronics,Online,744.21
TXN520749,CUST102839,2025-09-23,Toys & Baby,Online,91.84
TXN520750,CUST102374,2026-01-01,Home & Living,In-Store,59.35
TXN520751,CUST102619,2026-02-08,Electronics,Online,773.91
TXN520752,CUST100002,2025-12-07,Electronics,Online,766.47
TXN520753,CUST104181,2026-07-26,Home & Living,Online,249.05
TXN520754,CUST100286,2026-02-14,Groceries,Online,32.05
TXN520755,CUST101244,2025-08-30,Toys & Baby,Online,34.15
TXN520756,CUST104842,2026-03-28,Home & Living,Online,122.29
TXN520757,CUST105909,2025-11-17,Toys & Baby,In-Store,59.45
TXN520758,CUST105951,2026-07-16,Fashion,In-Store,99.44
TXN520759,CUST103564,2025-11-21,Sports & Outdoors,Online,76.42
TXN520760,CUST101563,2026-04-01,Electronics,Online,158.82
TXN520761,CUST105024,2025-09-13,Electronics,In-Store,635.1
TXN520762,CUST103920,2025-11-03,Fashion,In-Store,15.47
TXN520763,CUST105924,2025-08-13,Groceries,Online,10.11
TXN520764,CUST103297,2026-06-25,Groceries,Online,18.15
TXN520765,CUST103153,2025-10-23,Fashion,Online,27.06
TXN520766,CUST100269,2026-04-15,Electronics,Online,475.71
TXN520767,CUST101174,2026-01-02,Home & Living,Online,211.39
TXN520768,CUST104020,2026-05-04,Electronics,Online,270.46
TXN520769,CUST105964,2026-05-25,Groceries,Online,58.73
TXN520770,CUST102861,2025-09-28,Groceries,In-Store,14.27
TXN520771,CUST100177,2025-11-10,Toys & Baby,Online,94.88
TXN520772,CUST102395,2026-01-20,Electronics,Online,144.57
TXN520773,CUST100770,2026-01-27,Fashion,In-Store,116.45
TXN520774,CUST105763,2026-01-22,Toys & Baby,Online,56.14
TXN520775,CUST100856,2026-01-19,Sports & Outdoors,Online,226.05
TXN520776,CUST100720,2025-10-18,Sports & Outdoors,Online,85.12
TXN520777,CUST102750,2025-12-03,Groceries,Online,26.69
TXN520778,CUST103252,2025-09-10,Groceries,Online,57.2
TXN520779,CUST104329,2025-10-26,Toys & Baby,In-Store,30.44
TXN520780,CUST102207,2026-05-05,Fashion,Online,26.19
TXN520781,CUST105399,2026-04-25,Fashion,Online,145.32
TXN520782,CUST103608,2026-01-28,Fashion,In-Store,90.18
TXN520783,CUST100288,2026-04-05,Groceries,Online,50.59
TXN520784,CUST100209,2025-11-26,Electronics,Online,547.22
TXN520785,CUST102817,2026-05-03,Groceries,In-Store,30.81
TXN520786,CUST102639,2026-02-17,Groceries,Online,29.93
TXN520787,CUST102719,2025-10-27,Sports & Outdoors,In-Store,132.33
TXN520788,CUST100352,2026-01-19,Fashion,In-Store,116.9
TXN520789,CUST100327,2026-02-10,Beauty,In-Store,12.04
TXN520790,CUST100372,2025-08-09,Beauty,In-Store,61.87
TXN520791,CUST104422,2025-12-24,Toys & Baby,Online,19.84
TXN520792,CUST103624,2025-10-25,Groceries,Online,35.92
TXN520793,CUST100830,2026-01-16,Fashion,In-Store,62.86
TXN520794,CUST102591,2025-12-04,Electronics,Online,286.16
TXN520795,CUST105667,2025-09-23,Toys & Baby,Online,66.54
TXN520796,CUST100424,2026-05-18,Groceries,Online,12.44
TXN520797,CUST101140,2025-12-29,Electronics,Online,774.25
TXN520798,CUST102337,2026-03-31,Fashion,In-Store,73.57
TXN520799,CUST101420,2025-08-06,Home & Living,In-Store,32.42
TXN520800,CUST100959,2026-02-12,Home & Living,Online,120.43
TXN520801,CUST105839,2025-12-24,Fashion,In-Store,74.03
TXN520802,CUST104610,2026-07-16,Home & Living,In-Store,31.19
TXN520803,CUST104396,2026-01-27,Home & Living,Online,140.14
TXN520804,CUST105606,2026-02-27,Fashion,In-Store,80.86
TXN520805,CUST101127,2026-07-07,Sports & Outdoors,In-Store,137.43
TXN520806,CUST105358,2026-07-29,Electronics,In-Store,724.13
TXN520807,CUST105900,2026-02-25,Home & Living,Online,227.17
TXN520808,CUST103527,2025-09-24,Beauty,In-Store,50.85
TXN520809,CUST105434,2026-03-29,Sports & Outdoors,Online,199.56
TXN520810,CUST104917,2025-09-26,Fashion,Online,26.25
TXN520811,CUST101913,2025-12-29,Beauty,Online,99.89
TXN520812,CUST101996,2025-12-21,Home & Living,In-Store,260.39
TXN520813,CUST104073,2026-03-24,Home & Living,Online,244.71
TXN520814,CUST103318,2025-10-23,Sports & Outdoors,Online,236.75
TXN520815,CUST102309,2026-04-08,Toys & Baby,Online,33.3
TXN520816,CUST100287,2025-11-20,Home & Living,In-Store,37.51
TXN520817,CUST100138,2025-07-30,Sports & Outdoors,Online,206.46
TXN520818,CUST100598,2026-01-01,Sports & Outdoors,Online,204.91
TXN520819,CUST102424,2026-04-04,Toys & Baby,In-Store,38.3
TXN520820,CUST100165,2026-02-14,Sports & Outdoors,Online,122.64
TXN520821,CUST100894,2025-09-22,Home & Living,In-Store,172.16
TXN520822,CUST105810,2026-01-20,Home & Living,Online,26.39
TXN520823,CUST102710,2025-10-07,Toys & Baby,In-Store,91.14
TXN520824,CUST105611,2025-09-07,Electronics,In-Store,783.12
TXN520825,CUST101145,2026-04-02,Electronics,In-Store,739.04
TXN520826,CUST102151,2026-06-09,Groceries,In-Store,28.37
TXN520827,CUST104047,2026-03-13,Toys & Baby,In-Store,32.93
TXN520828,CUST105943,2026-05-25,Toys & Baby,In-Store,86.65
TXN520829,CUST104219,2025-11-01,Home & Living,Online,96.19
TXN520830,CUST105429,2025-12-30,Beauty,In-Store,60.66
TXN520831,CUST100300,2026-03-11,Electronics,In-Store,240.9
TXN520832,CUST101825,2025-10-08,Fashion,Online,76.18
TXN520833,CUST105316,2026-07-14,Sports & Outdoors,In-Store,168.89
TXN520834,CUST103136,2026-06-28,Beauty,In-Store,15.78
TXN520835,CUST101026,2026-01-27,Toys & Baby,In-Store,33.73
TXN520836,CUST101026,2026-05-08,Sports & Outdoors,Online,42.26
TXN520837,CUST104566,2026-01-17,Home & Living,In-Store,139.18
TXN520838,CUST100955,2026-06-06,Toys & Baby,Online,12.13
TXN520839,CUST102984,2026-03-30,Home & Living,Online,98.24
TXN520840,CUST101095,2025-12-25,Beauty,Online,26.53
TXN520841,CUST101256,2026-07-10,Toys & Baby,Online,26.98
TXN520842,CUST102382,2026-03-16,Sports & Outdoors,Online,130.85
TXN520843,CUST100721,2026-02-20,Electronics,Online,842.06
TXN520844,CUST103974,2025-10-01,Toys & Baby,Online,66.64
TXN520845,CUST101005,2025-08-12,Sports & Outdoors,Online,249.92
TXN520846,CUST104526,2026-06-14,Beauty,In-Store,79.68
TXN520847,CUST103124,2025-08-24,Beauty,In-Store,84.07
TXN520848,CUST102083,2025-08-07,Fashion,In-Store,145.85
TXN520849,CUST103702,2025-09-28,Beauty,In-Store,37.18
TXN520850,CUST102446,2025-11-30,Electronics,Online,732.79
TXN520851,CUST100504,2026-03-16,Beauty,Online,69.07
TXN520852,CUST101860,2026-06-20,Home & Living,Online,48.31
TXN520853,CUST103144,2026-05-24,Fashion,Online,21.95
TXN520854,CUST100638,2025-08-06,Fashion,In-Store,51.53
TXN520855,CUST104415,2025-08-08,Fashion,Online,68.25
TXN520856,CUST102139,2025-11-11,Beauty,In-Store,41.22
TXN520857,CUST101234,2025-09-19,Beauty,Online,60.25
TXN520858,CUST100048,2026-01-28,Fashion,Online,107.52
TXN520859,CUST100519,2026-05-19,Groceries,Online,39.02
TXN520860,CUST101428,2025-11-02,Home & Living,In-Store,105.23
TXN520861,CUST102202,2026-02-24,Fashion,Online,144.7
TXN520862,CUST100925,2026-01-20,Beauty,In-Store,59.86
TXN520863,CUST103271,2025-12-22,Beauty,Online,50.32
TXN520864,CUST101174,2025-10-10,Home & Living,Online,104.46
TXN520865,CUST105733,2025-12-19,Home & Living,In-Store,128.34
TXN520866,CUST103399,2025-10-06,Beauty,Online,23.32
TXN520867,CUST104804,2025-12-06,Groceries,In-Store,25.15
TXN520868,CUST102534,2026-05-11,Groceries,In-Store,10.35
TXN520869,CUST101234,2025-08-17,Beauty,Online,82.49
TXN520870,CUST102703,2026-05-05,Home & Living,In-Store,121.03
TXN520871,CUST102475,2026-06-03,Electronics,Online,538.95
TXN520872,CUST103757,2025-10-10,Toys & Baby,In-Store,48.12
TXN520873,CUST105476,2025-09-06,Toys & Baby,Online,85.98
TXN520874,CUST101428,2026-05-01,Home & Living,Online,102.82
TXN520875,CUST100588,2026-04-20,Electronics,Online,625.76
TXN520876,CUST104316,2026-05-28,Toys & Baby,Online,20.3
TXN520877,CUST100003,2026-01-09,Toys & Baby,Online,92.1
TXN520878,CUST104791,2026-02-04,Beauty,Online,79.69
TXN520879,CUST104387,2026-01-08,Home & Living,In-Store,90.57
TXN520880,CUST104970,2026-04-19,Beauty,Online,51.54
TXN520881,CUST100553,2025-11-17,Sports & Outdoors,Online,26.61
TXN520882,CUST101229,2026-03-31,Home & Living,Online,274.36
TXN520883,CUST103315,2026-03-23,Beauty,Online,67.35
TXN520884,CUST101965,2026-02-19,Beauty,Online,89.98
TXN520885,CUST105093,2026-06-18,Home & Living,In-Store,191.32
TXN520886,CUST102753,2026-03-12,Beauty,Online,94.04
TXN520887,CUST102583,2025-09-24,Toys & Baby,In-Store,14.05
TXN520888,CUST101115,2026-04-19,Fashion,In-Store,129.38
TXN520889,CUST103383,2026-05-25,Fashion,In-Store,98.42
TXN520890,CUST102080,2025-10-30,Fashion,Online,25.43
TXN520891,CUST102710,2026-05-03,Toys & Baby,Online,27.18
TXN520892,CUST101636,2025-11-05,Sports & Outdoors,In-Store,78.39
TXN520893,CUST103670,2026-07-01,Sports & Outdoors,Online,84.17
TXN520894,CUST105046,2026-05-20,Sports & Outdoors,In-Store,241.87
TXN520895,CUST100122,2026-01-25,Toys & Baby,In-Store,10.19
TXN520896,CUST101391,2025-09-03,Home & Living,In-Store,34.27
TXN520897,CUST104084,2025-12-20,Toys & Baby,Online,85.05
TXN520898,CUST104263,2026-06-04,Electronics,In-Store,331.88
TXN520899,CUST101772,2026-01-20,Fashion,In-Store,81.95
TXN520900,CUST101728,2026-07-09,Beauty,In-Store,22.36
TXN520901,CUST104496,2026-06-29,Toys & Baby,Online,54.36
TXN520902,CUST103361,2026-05-23,Fashion,In-Store,83.0
TXN520903,CUST102333,2025-09-27,Beauty,In-Store,29.55
TXN520904,CUST100341,2025-09-02,Electronics,In-Store,570.1
TXN520905,CUST103935,2026-07-07,Beauty,Online,108.71
TXN520906,CUST101765,2026-03-23,Sports & Outdoors,In-Store,70.85
TXN520907,CUST103473,2025-08-05,Fashion,Online,81.6
TXN520908,CUST104358,2026-02-11,Beauty,Online,62.54
TXN520909,CUST102784,2026-03-15,Fashion,Online,130.4
TXN520910,CUST101525,2026-02-01,Groceries,Online,27.27
TXN520911,CUST101289,2026-01-02,Fashion,Online,76.78
TXN520912,CUST104252,2026-05-14,Groceries,In-Store,27.41
TXN520913,CUST105369,2025-11-20,Electronics,Online,758.59
TXN520914,CUST105883,2026-04-06,Electronics,Online,773.6
TXN520915,CUST104842,2026-01-18,Groceries,In-Store,11.58
TXN520916,CUST103634,2025-11-22,Electronics,In-Store,84.63
TXN520917,CUST105206,2025-09-25,Sports & Outdoors,In-Store,219.06
TXN520918,CUST102337,2025-11-23,Electronics,Online,200.46
TXN520919,CUST105313,2025-10-17,Sports & Outdoors,Online,93.11
TXN520920,CUST102586,2026-07-20,Home & Living,Online,186.86
TXN520921,CUST103583,2025-12-30,Electronics,In-Store,418.03
TXN520922,CUST101027,2026-04-13,Electronics,Online,662.31
TXN520923,CUST102982,2026-07-24,Sports & Outdoors,Online,177.6
TXN520924,CUST102052,2025-11-14,Toys & Baby,Online,54.84
TXN520925,CUST102199,2025-12-08,Home & Living,In-Store,42.53
TXN520926,CUST103606,2025-09-08,Electronics,Online,153.7
TXN520927,CUST105311,2025-10-14,Groceries,Online,34.61
TXN520928,CUST104971,2026-02-27,Fashion,In-Store,68.52
TXN520929,CUST102097,2025-10-05,Home & Living,Online,60.99
TXN520930,CUST104422,2026-03-21,Fashion,Online,90.87
TXN520931,CUST103289,2026-01-12,Electronics,Online,244.83
TXN520932,CUST102094,2026-06-28,Groceries,Online,36.32
TXN520933,CUST105463,2026-03-27,Home & Living,In-Store,131.07
TXN520934,CUST100976,2025-12-31,Sports & Outdoors,In-Store,59.44
TXN520935,CUST104851,2026-03-21,Groceries,Online,23.93
TXN520936,CUST101277,2026-04-06,Fashion,Online,46.69
TXN520937,CUST105376,2026-03-18,Beauty,Online,107.98
TXN520938,CUST104352,2026-01-02,Sports & Outdoors,Online,28.82
TXN520939,CUST102795,2025-11-18,Sports & Outdoors,In-Store,161.9
TXN520940,CUST100472,2026-06-06,Groceries,Online,36.96
TXN520941,CUST101088,2025-11-16,Home & Living,In-Store,84.68
TXN520942,CUST100998,2025-10-11,Fashion,Online,111.67
TXN520943,CUST104580,2025-12-25,Beauty,Online,79.94
TXN520944,CUST103746,2026-06-11,Toys & Baby,Online,90.78
TXN520945,CUST101310,2025-10-23,Toys & Baby,Online,82.26
TXN520946,CUST102206,2026-04-10,Electronics,Online,247.81
TXN520947,CUST101861,2026-02-04,Sports & Outdoors,In-Store,80.59
TXN520948,CUST103932,2026-05-22,Sports & Outdoors,Online,134.12
TXN520949,CUST101983,2026-01-15,Fashion,Online,95.0
TXN520950,CUST104625,2025-08-25,Beauty,Online,116.33
TXN520951,CUST104193,2025-09-16,Toys & Baby,Online,18.87
TXN520952,CUST101460,2026-03-27,Groceries,In-Store,52.2
TXN520953,CUST101946,2026-01-28,Fashion,In-Store,20.47
TXN520954,CUST103300,2026-04-29,Beauty,In-Store,72.0
TXN520955,CUST105462,2026-04-11,Home & Living,In-Store,90.02
TXN520956,CUST100683,2026-06-09,Fashion,Online,117.54
TXN520957,CUST102151,2026-02-27,Sports & Outdoors,In-Store,41.9
TXN520958,CUST103610,2026-04-10,Beauty,Online,25.86
TXN520959,CUST101951,2026-04-28,Home & Living,In-Store,143.41
TXN520960,CUST101747,2026-05-08,Home & Living,Online,106.19
TXN520961,CUST102597,2026-05-09,Sports & Outdoors,Online,195.35
TXN520962,CUST101162,2026-06-23,Home & Living,In-Store,169.12
TXN520963,CUST103637,2025-12-19,Beauty,Online,115.33
TXN520964,CUST105290,2026-07-20,Groceries,Online,17.51
TXN520965,CUST105477,2026-07-24,Sports & Outdoors,Online,222.91
TXN520966,CUST102835,2025-08-13,Fashion,Online,134.47
TXN520967,CUST101768,2026-04-07,Groceries,Online,17.47
TXN520968,CUST102295,2026-07-27,Fashion,Online,116.68
TXN520969,CUST101374,2025-12-08,Toys & Baby,Online,90.91
TXN520970,CUST103608,2026-01-17,Groceries,Online,54.95
TXN520971,CUST100820,2026-05-13,Home & Living,Online,32.64
TXN520972,CUST101915,2026-04-13,Toys & Baby,Online,18.61
TXN520973,CUST101030,2025-07-30,Home & Living,Online,183.72
TXN520974,CUST101237,2026-02-20,Beauty,Online,10.5
TXN520975,CUST104049,2025-12-12,Home & Living,Online,223.05
TXN520976,CUST105957,2025-10-24,Fashion,Online,87.7
TXN520977,CUST104072,2025-12-12,Electronics,Online,249.81
TXN520978,CUST101469,2026-06-20,Sports & Outdoors,Online,82.89
TXN520979,CUST102447,2026-01-16,Electronics,In-Store,229.67
TXN520980,CUST103786,2025-11-26,Home & Living,In-Store,92.95
TXN520981,CUST105221,2025-10-23,Electronics,Online,238.92
TXN520982,CUST104309,2025-08-03,Groceries,Online,30.48
TXN520983,CUST100877,2025-11-18,Sports & Outdoors,Online,199.39
TXN520984,CUST103639,2026-03-18,Groceries,Online,35.25
TXN520985,CUST101188,2025-09-27,Fashion,In-Store,149.0
TXN520986,CUST102247,2026-04-20,Sports & Outdoors,Online,29.49
TXN520987,CUST105792,2026-04-27,Sports & Outdoors,Online,99.28
TXN520988,CUST105373,2025-10-31,Toys & Baby,Online,33.73
TXN520989,CUST101545,2026-02-24,Toys & Baby,Online,81.75
TXN520990,CUST104392,2026-03-04,Sports & Outdoors,Online,131.67
TXN520991,CUST101978,2026-01-15,Fashion,In-Store,108.86
TXN520992,CUST100047,2026-04-10,Sports & Outdoors,In-Store,39.82
TXN520993,CUST105121,2026-03-22,Fashion,In-Store,118.77
TXN520994,CUST104953,2026-02-21,Fashion,Online,15.02
TXN520995,CUST101771,2026-04-25,Toys & Baby,Online,16.23
TXN520996,CUST104646,2026-01-10,Fashion,In-Store,149.55
TXN520997,CUST100192,2026-07-23,Toys & Baby,Online,85.21
TXN520998,CUST103238,2025-09-18,Home & Living,In-Store,74.64
TXN520999,CUST105894,2026-03-16,Sports & Outdoors,In-Store,134.27
TXN521000,CUST104751,2025-08-16,Groceries,Online,20.91
TXN521001,CUST103463,2026-02-13,Groceries,Online,7.69
TXN521002,CUST102195,2025-12-16,Beauty,Online,110.81
TXN521003,CUST104430,2025-10-10,Home & Living,Online,68.47
TXN521004,CUST105852,2025-09-29,Fashion,Online,36.14
TXN521005,CUST101159,2025-11-21,Groceries,Online,26.16
TXN521006,CUST100303,2026-03-15,Fashion,Online,108.51
TXN521007,CUST102265,2026-03-27,Home & Living,Online,212.74
TXN521008,CUST103092,2025-11-25,Fashion,Online,39.48
TXN521009,CUST101476,2025-11-03,Home & Living,Online,117.29
